RefNo,Date,Year,Month,Day,Hour,WeekDay, KWH 
4896,5/22/2021,2021,5,22,13,7, 62.470 
4897,5/22/2021,2021,5,22,14,7, 58.535 
4898,5/22/2021,2021,5,22,15,7, 58.675 
4899,5/22/2021,2021,5,22,16,7, 59.502 
4900,5/22/2021,2021,5,22,17,7, 55.944 
4901,5/22/2021,2021,5,22,18,7, 50.062 
4902,5/22/2021,2021,5,22,19,7, 51.317 
4903,5/22/2021,2021,5,22,20,7, 49.739 
4904,5/22/2021,2021,5,22,21,7, 48.287 
4905,5/22/2021,2021,5,22,22,7, 49.666 
4906,5/22/2021,2021,5,22,23,7, 49.462 
4907,5/23/2021,2021,5,23,0,1, 46.516 
4908,5/23/2021,2021,5,23,1,1, 43.779 
4909,5/23/2021,2021,5,23,2,1, 50.301 
4910,5/23/2021,2021,5,23,3,1, 50.250 
4911,5/23/2021,2021,5,23,4,1, 55.615 
4912,5/23/2021,2021,5,23,5,1, 54.769 
4913,5/23/2021,2021,5,23,6,1, 54.798 
4914,5/23/2021,2021,5,23,7,1, 54.940 
4915,5/23/2021,2021,5,23,8,1, 48.277 
4916,5/23/2021,2021,5,23,9,1, 48.638 
4917,5/23/2021,2021,5,23,10,1, 47.466 
4918,5/23/2021,2021,5,23,11,1, 50.218 
4919,5/23/2021,2021,5,23,12,1, 48.769 
4920,5/23/2021,2021,5,23,13,1, 50.361 
4921,5/23/2021,2021,5,23,14,1, 51.714 
4922,5/23/2021,2021,5,23,15,1, 50.957 
4923,5/23/2021,2021,5,23,16,1, 52.417 
4924,5/23/2021,2021,5,23,17,1, 54.443 
4925,5/23/2021,2021,5,23,18,1, 53.151 
4926,5/23/2021,2021,5,23,19,1, 48.556 
4927,5/23/2021,2021,5,23,20,1, 51.079 
4928,5/23/2021,2021,5,23,21,1, 50.678 
4929,5/23/2021,2021,5,23,22,1, 50.119 
4930,5/23/2021,2021,5,23,23,1, 50.436 
4931,5/24/2021,2021,5,24,0,2, 50.837 
4932,5/24/2021,2021,5,24,1,2, 53.253 
4933,5/24/2021,2021,5,24,2,2, 74.095 
4934,5/24/2021,2021,5,24,3,2, 75.983 
4935,5/24/2021,2021,5,24,4,2, 65.966 
4936,5/24/2021,2021,5,24,5,2, 76.818 
4937,5/24/2021,2021,5,24,6,2, 85.259 
4938,5/24/2021,2021,5,24,7,2, 86.861 
4939,5/24/2021,2021,5,24,8,2, 86.907 
4940,5/24/2021,2021,5,24,9,2, 83.098 
4941,5/24/2021,2021,5,24,10,2, 75.665 
4942,5/24/2021,2021,5,24,11,2, 82.946 
4943,5/24/2021,2021,5,24,12,2, 68.208 
4944,5/24/2021,2021,5,24,13,2, 60.876 
4945,5/24/2021,2021,5,24,14,2, 54.255 
4946,5/24/2021,2021,5,24,15,2, 50.174 
4947,5/24/2021,2021,5,24,16,2, 50.380 
4948,5/24/2021,2021,5,24,17,2, 49.681 
4949,5/24/2021,2021,5,24,18,2, 48.539 
4950,5/24/2021,2021,5,24,19,2, 45.862 
4951,5/24/2021,2021,5,24,20,2, 48.646 
4952,5/24/2021,2021,5,24,21,2, 50.326 
4953,5/24/2021,2021,5,24,22,2, 92.188 
4954,5/24/2021,2021,5,24,23,2, 89.137 
4955,5/25/2021,2021,5,25,0,3, 95.545 
4956,5/25/2021,2021,5,25,1,3, 102.046 
4957,5/25/2021,2021,5,25,2,3, 97.010 
4958,5/25/2021,2021,5,25,3,3, 111.807 
4959,5/25/2021,2021,5,25,4,3, 112.392 
4960,5/25/2021,2021,5,25,5,3, 108.859 
4961,5/25/2021,2021,5,25,6,3, 113.806 
4962,5/25/2021,2021,5,25,7,3, 110.499 
4963,5/25/2021,2021,5,25,8,3, 111.855 
4964,5/25/2021,2021,5,25,9,3, 113.215 
4965,5/25/2021,2021,5,25,10,3, 107.470 
4966,5/25/2021,2021,5,25,11,3, 107.749 
4967,5/25/2021,2021,5,25,12,3, 104.291 
4968,5/25/2021,2021,5,25,13,3, 99.397 
4969,5/25/2021,2021,5,25,14,3, 93.730 
4970,5/25/2021,2021,5,25,15,3, 77.424 
4971,5/25/2021,2021,5,25,16,3, 73.069 
4972,5/25/2021,2021,5,25,17,3, 47.850 
4973,5/25/2021,2021,5,25,18,3, 44.996 
4974,5/25/2021,2021,5,25,19,3, 44.738 
4975,5/25/2021,2021,5,25,20,3, 42.436 
4976,5/25/2021,2021,5,25,21,3, 42.001 
4977,5/25/2021,2021,5,25,22,3, 44.134 
4978,5/25/2021,2021,5,25,23,3, 44.506 
4979,5/26/2021,2021,5,26,0,4, 42.838 
4980,5/26/2021,2021,5,26,1,4, 46.432 
4981,5/26/2021,2021,5,26,2,4, 50.587 
4982,5/26/2021,2021,5,26,3,4, 60.301 
4983,5/26/2021,2021,5,26,4,4, 65.041 
4984,5/26/2021,2021,5,26,5,4, 67.473 
4985,5/26/2021,2021,5,26,6,4, 67.887 
4986,5/26/2021,2021,5,26,7,4, 79.126 
4987,5/26/2021,2021,5,26,8,4, 81.117 
4988,5/26/2021,2021,5,26,9,4, 76.133 
4989,5/26/2021,2021,5,26,10,4, 68.525 
4990,5/26/2021,2021,5,26,11,4, 66.872 
4991,5/26/2021,2021,5,26,12,4, 52.763 
4992,5/26/2021,2021,5,26,13,4, 44.429 
4993,5/26/2021,2021,5,26,14,4, 48.084 
4994,5/26/2021,2021,5,26,15,4, 45.801 
4995,5/26/2021,2021,5,26,16,4, 44.822 
4996,5/26/2021,2021,5,26,17,4, 45.157 
4997,5/26/2021,2021,5,26,18,4, 46.641 
4998,5/26/2021,2021,5,26,19,4, 44.489 
4999,5/26/2021,2021,5,26,20,4, 47.335 
5000,5/26/2021,2021,5,26,21,4, 44.871 
5001,5/26/2021,2021,5,26,22,4, 45.411 
5002,5/26/2021,2021,5,26,23,4, 46.306 
5003,5/27/2021,2021,5,27,0,5, 44.220 
5004,5/27/2021,2021,5,27,1,5, 45.077 
5005,5/27/2021,2021,5,27,2,5, 60.866 
5006,5/27/2021,2021,5,27,3,5, 76.750 
5007,5/27/2021,2021,5,27,4,5, 87.187 
5008,5/27/2021,2021,5,27,5,5, 77.819 
5009,5/27/2021,2021,5,27,6,5, 78.499 
5010,5/27/2021,2021,5,27,7,5, 74.055 
5011,5/27/2021,2021,5,27,8,5, 75.610 
5012,5/27/2021,2021,5,27,9,5, 74.276 
5013,5/27/2021,2021,5,27,10,5, 71.257 
5014,5/27/2021,2021,5,27,11,5, 67.708 
5015,5/27/2021,2021,5,27,12,5, 70.535 
5016,5/27/2021,2021,5,27,13,5, 50.605 
5017,5/27/2021,2021,5,27,14,5, 50.885 
5018,5/27/2021,2021,5,27,15,5, 50.318 
5019,5/27/2021,2021,5,27,16,5, 49.501 
5020,5/27/2021,2021,5,27,17,5, 52.651 
5021,5/27/2021,2021,5,27,18,5, 49.922 
5022,5/27/2021,2021,5,27,19,5, 49.705 
5023,5/27/2021,2021,5,27,20,5, 50.166 
5024,5/27/2021,2021,5,27,21,5, 48.495 
5025,5/27/2021,2021,5,27,22,5, 47.921 
5026,5/27/2021,2021,5,27,23,5, 51.767 
5027,5/28/2021,2021,5,28,0,6, 48.686 
5028,5/28/2021,2021,5,28,1,6, 54.036 
5029,5/28/2021,2021,5,28,2,6, 71.756 
5030,5/28/2021,2021,5,28,3,6, 67.670 
5031,5/28/2021,2021,5,28,4,6, 81.195 
5032,5/28/2021,2021,5,28,5,6, 93.766 
5033,5/28/2021,2021,5,28,6,6, 85.679 
5034,5/28/2021,2021,5,28,7,6, 82.180 
5035,5/28/2021,2021,5,28,8,6, 78.586 
5036,5/28/2021,2021,5,28,9,6, 72.553 
5037,5/28/2021,2021,5,28,10,6, 80.842 
5038,5/28/2021,2021,5,28,11,6, 82.014 
5039,5/28/2021,2021,5,28,12,6, 71.164 
5040,5/28/2021,2021,5,28,13,6, 56.566 
5041,5/28/2021,2021,5,28,14,6, 52.643 
5042,5/28/2021,2021,5,28,15,6, 53.458 
5043,5/28/2021,2021,5,28,16,6, 52.489 
5044,5/28/2021,2021,5,28,17,6, 52.770 
5045,5/28/2021,2021,5,28,18,6, 53.156 
5046,5/28/2021,2021,5,28,19,6, 51.813 
5047,5/28/2021,2021,5,28,20,6, 50.658 
5048,5/28/2021,2021,5,28,21,6, 53.038 
5049,5/28/2021,2021,5,28,22,6, 51.469 
5050,5/28/2021,2021,5,28,23,6, 51.417 
5051,5/29/2021,2021,5,29,0,7, 50.982 
5052,5/29/2021,2021,5,29,1,7, 54.179 
5053,5/29/2021,2021,5,29,2,7, 86.635 
5054,5/29/2021,2021,5,29,3,7, 94.592 
5055,5/29/2021,2021,5,29,4,7, 86.642 
5056,5/29/2021,2021,5,29,5,7, 94.753 
5057,5/29/2021,2021,5,29,6,7, 85.779 
5058,5/29/2021,2021,5,29,7,7, 83.390 
5059,5/29/2021,2021,5,29,8,7, 84.420 
5060,5/29/2021,2021,5,29,9,7, 84.184 
5061,5/29/2021,2021,5,29,10,7, 82.505 
5062,5/29/2021,2021,5,29,11,7, 83.289 
5063,5/29/2021,2021,5,29,12,7, 68.566 
5064,5/29/2021,2021,5,29,13,7, 56.550 
5065,5/29/2021,2021,5,29,14,7, 52.061 
5066,5/29/2021,2021,5,29,15,7, 48.870 
5067,5/29/2021,2021,5,29,16,7, 47.681 
5068,5/29/2021,2021,5,29,17,7, 47.721 
5069,5/29/2021,2021,5,29,18,7, 48.530 
5070,5/29/2021,2021,5,29,19,7, 46.526 
5071,5/29/2021,2021,5,29,20,7, 46.187 
5072,5/29/2021,2021,5,29,21,7, 48.626 
5073,5/29/2021,2021,5,29,22,7, 47.839 
5074,5/29/2021,2021,5,29,23,7, 46.819 
5075,5/30/2021,2021,5,30,0,1, 47.610 
5076,5/30/2021,2021,5,30,1,1, 51.755 
5077,5/30/2021,2021,5,30,2,1, 74.274 
5078,5/30/2021,2021,5,30,3,1, 81.634 
5079,5/30/2021,2021,5,30,4,1, 75.954 
5080,5/30/2021,2021,5,30,5,1, 92.954 
5081,5/30/2021,2021,5,30,6,1, 84.113 
5082,5/30/2021,2021,5,30,7,1, 82.594 
5083,5/30/2021,2021,5,30,8,1, 83.815 
5084,5/30/2021,2021,5,30,9,1, 82.838 
5085,5/30/2021,2021,5,30,10,1, 83.030 
5086,5/30/2021,2021,5,30,11,1, 76.279 
5087,5/30/2021,2021,5,30,12,1, 73.045 
5088,5/30/2021,2021,5,30,13,1, 65.356 
5089,5/30/2021,2021,5,30,14,1, 61.072 
5090,5/30/2021,2021,5,30,15,1, 53.821 
5091,5/30/2021,2021,5,30,16,1, 52.675 
5092,5/30/2021,2021,5,30,17,1, 52.103 
5093,5/30/2021,2021,5,30,18,1, 52.731 
5094,5/30/2021,2021,5,30,19,1, 50.355 
5095,5/30/2021,2021,5,30,20,1, 50.455 
5096,5/30/2021,2021,5,30,21,1, 52.067 
5097,5/30/2021,2021,5,30,22,1, 50.222 
5098,5/30/2021,2021,5,30,23,1, 49.696 
5099,5/31/2021,2021,5,31,0,2, 181.865 
5100,5/31/2021,2021,5,31,1,2, 181.541 
5101,5/31/2021,2021,5,31,2,2, 198.801 
5102,5/31/2021,2021,5,31,3,2, 214.221 
5103,5/31/2021,2021,5,31,4,2, 208.377 
5104,5/31/2021,2021,5,31,5,2, 198.783 
5105,5/31/2021,2021,5,31,6,2, 169.096 
5106,5/31/2021,2021,5,31,7,2, 157.584 
5107,5/31/2021,2021,5,31,8,2, 153.150 
5108,5/31/2021,2021,5,31,9,2, 159.665 
5109,5/31/2021,2021,5,31,10,2, 100.406 
5110,5/31/2021,2021,5,31,11,2, 101.083 
5111,5/31/2021,2021,5,31,12,2, 79.945 
5112,5/31/2021,2021,5,31,13,2, 59.809 
5113,5/31/2021,2021,5,31,14,2, 45.867 
5114,5/31/2021,2021,5,31,15,2, 50.188 
5115,5/31/2021,2021,5,31,16,2, 48.377 
5116,5/31/2021,2021,5,31,17,2, 48.329 
5117,5/31/2021,2021,5,31,18,2, 48.269 
5118,5/31/2021,2021,5,31,19,2, 48.785 
5119,5/31/2021,2021,5,31,20,2, 48.764 
5120,5/31/2021,2021,5,31,21,2, 47.953 
5121,5/31/2021,2021,5,31,22,2, 47.605 
5122,5/31/2021,2021,5,31,23,2, 49.364 
5123,6/1/2021,2021,6,1,0,3, 46.366 
5124,6/1/2021,2021,6,1,1,3, 52.495 
5125,6/1/2021,2021,6,1,2,3, 73.609 
5126,6/1/2021,2021,6,1,3,3, 89.092 
5127,6/1/2021,2021,6,1,4,3, 92.787 
5128,6/1/2021,2021,6,1,5,3, 81.235 
5129,6/1/2021,2021,6,1,6,3, 83.295 
5130,6/1/2021,2021,6,1,7,3, 83.326 
5131,6/1/2021,2021,6,1,8,3, 79.684 
5132,6/1/2021,2021,6,1,9,3, 80.682 
5133,6/1/2021,2021,6,1,10,3, 130.678 
5134,6/1/2021,2021,6,1,11,3, 141.470 
5135,6/1/2021,2021,6,1,12,3, 151.672 
5136,6/1/2021,2021,6,1,13,3, 171.294 
5137,6/1/2021,2021,6,1,14,3, 174.859 
5138,6/1/2021,2021,6,1,15,3, 154.330 
5139,6/1/2021,2021,6,1,16,3, 136.197 
5140,6/1/2021,2021,6,1,17,3, 129.524 
5141,6/1/2021,2021,6,1,18,3, 132.003 
5142,6/1/2021,2021,6,1,19,3, 132.119 
5143,6/1/2021,2021,6,1,20,3, 100.818 
5144,6/1/2021,2021,6,1,21,3, 110.371 
5145,6/1/2021,2021,6,1,22,3, 131.814 
5146,6/1/2021,2021,6,1,23,3, 125.649 
5147,6/2/2021,2021,6,2,0,4, 44.877 
5148,6/2/2021,2021,6,2,1,4, 48.607 
5149,6/2/2021,2021,6,2,2,4, 70.094 
5150,6/2/2021,2021,6,2,3,4, 85.797 
5151,6/2/2021,2021,6,2,4,4, 81.479 
5152,6/2/2021,2021,6,2,5,4, 82.859 
5153,6/2/2021,2021,6,2,6,4, 83.484 
5154,6/2/2021,2021,6,2,7,4, 84.664 
5155,6/2/2021,2021,6,2,8,4, 81.606 
5156,6/2/2021,2021,6,2,9,4, 81.297 
5157,6/2/2021,2021,6,2,10,4, 167.383 
5158,6/2/2021,2021,6,2,11,4, 184.597 
5159,6/2/2021,2021,6,2,12,4, 174.975 
5160,6/2/2021,2021,6,2,13,4, 181.191 
5161,6/2/2021,2021,6,2,14,4, 172.243 
5162,6/2/2021,2021,6,2,15,4, 176.463 
5163,6/2/2021,2021,6,2,16,4, 165.280 
5164,6/2/2021,2021,6,2,17,4, 169.978 
5165,6/2/2021,2021,6,2,18,4, 164.398 
5166,6/2/2021,2021,6,2,19,4, 160.989 
5167,6/2/2021,2021,6,2,20,4, 129.534 
5168,6/2/2021,2021,6,2,21,4, 117.095 
5169,6/2/2021,2021,6,2,22,4, 123.479 
5170,6/2/2021,2021,6,2,23,4, 152.128 
5171,6/3/2021,2021,6,3,0,5, 51.612 
5172,6/3/2021,2021,6,3,1,5, 65.004 
5173,6/3/2021,2021,6,3,2,5, 77.674 
5174,6/3/2021,2021,6,3,3,5, 87.200 
5175,6/3/2021,2021,6,3,4,5, 87.697 
5176,6/3/2021,2021,6,3,5,5, 78.510 
5177,6/3/2021,2021,6,3,6,5, 75.294 
5178,6/3/2021,2021,6,3,7,5, 62.072 
5179,6/3/2021,2021,6,3,8,5, 69.194 
5180,6/3/2021,2021,6,3,9,5, 73.953 
5181,6/3/2021,2021,6,3,10,5, 70.681 
5182,6/3/2021,2021,6,3,11,5, 74.107 
5183,6/3/2021,2021,6,3,12,5, 77.589 
5184,6/3/2021,2021,6,3,13,5, 74.241 
5185,6/3/2021,2021,6,3,14,5, 65.238 
5186,6/3/2021,2021,6,3,15,5, 54.951 
5187,6/3/2021,2021,6,3,16,5, 55.721 
5188,6/3/2021,2021,6,3,17,5, 56.032 
5189,6/3/2021,2021,6,3,18,5, 55.834 
5190,6/3/2021,2021,6,3,19,5, 56.104 
5191,6/3/2021,2021,6,3,20,5, 55.214 
5192,6/3/2021,2021,6,3,21,5, 52.962 
5193,6/3/2021,2021,6,3,22,5, 52.636 
5194,6/3/2021,2021,6,3,23,5, 52.001 
5195,6/4/2021,2021,6,4,0,6, 52.046 
5196,6/4/2021,2021,6,4,1,6, 50.541 
5197,6/4/2021,2021,6,4,2,6, 69.400 
5198,6/4/2021,2021,6,4,3,6, 74.511 
5199,6/4/2021,2021,6,4,4,6, 78.866 
5200,6/4/2021,2021,6,4,5,6, 85.675 
5201,6/4/2021,2021,6,4,6,6, 78.975 
5202,6/4/2021,2021,6,4,7,6, 78.386 
5203,6/4/2021,2021,6,4,8,6, 87.873 
5204,6/4/2021,2021,6,4,9,6, 85.134 
5205,6/4/2021,2021,6,4,10,6, 74.953 
5206,6/4/2021,2021,6,4,11,6, 73.350 
5207,6/4/2021,2021,6,4,12,6, 68.652 
5208,6/4/2021,2021,6,4,13,6, 59.375 
5209,6/4/2021,2021,6,4,14,6, 58.073 
5210,6/4/2021,2021,6,4,15,6, 50.130 
5211,6/4/2021,2021,6,4,16,6, 50.148 
5212,6/4/2021,2021,6,4,17,6, 50.794 
5213,6/4/2021,2021,6,4,18,6, 51.183 
5214,6/4/2021,2021,6,4,19,6, 50.075 
5215,6/4/2021,2021,6,4,20,6, 50.650 
5216,6/4/2021,2021,6,4,21,6, 48.250 
5217,6/4/2021,2021,6,4,22,6, 48.526 
5218,6/4/2021,2021,6,4,23,6, 46.978 
5219,6/5/2021,2021,6,5,0,7, 46.834 
5220,6/5/2021,2021,6,5,1,7, 57.281 
5221,6/5/2021,2021,6,5,2,7, 75.124 
5222,6/5/2021,2021,6,5,3,7, 85.413 
5223,6/5/2021,2021,6,5,4,7, 81.885 
5224,6/5/2021,2021,6,5,5,7, 73.635 
5225,6/5/2021,2021,6,5,6,7, 79.089 
5226,6/5/2021,2021,6,5,7,7, 77.157 
5227,6/5/2021,2021,6,5,8,7, 80.750 
5228,6/5/2021,2021,6,5,9,7, 79.158 
5229,6/5/2021,2021,6,5,10,7, 81.809 
5230,6/5/2021,2021,6,5,11,7, 80.628 
5231,6/5/2021,2021,6,5,12,7, 69.246 
5232,6/5/2021,2021,6,5,13,7, 72.672 
5233,6/5/2021,2021,6,5,14,7, 59.879 
5234,6/5/2021,2021,6,5,15,7, 46.214 
5235,6/5/2021,2021,6,5,16,7, 47.669 
5236,6/5/2021,2021,6,5,17,7, 45.596 
5237,6/5/2021,2021,6,5,18,7, 48.818 
5238,6/5/2021,2021,6,5,19,7, 46.267 
5239,6/5/2021,2021,6,5,20,7, 46.557 
5240,6/5/2021,2021,6,5,21,7, 46.908 
5241,6/5/2021,2021,6,5,22,7, 45.235 
5242,6/5/2021,2021,6,5,23,7, 36.435 
5243,6/6/2021,2021,6,6,0,1, 48.069 
5244,6/6/2021,2021,6,6,1,1, 53.600 
5245,6/6/2021,2021,6,6,2,1, 69.017 
5246,6/6/2021,2021,6,6,3,1, 82.678 
5247,6/6/2021,2021,6,6,4,1, 76.487 
5248,6/6/2021,2021,6,6,5,1, 75.519 
5249,6/6/2021,2021,6,6,6,1, 71.710 
5250,6/6/2021,2021,6,6,7,1, 82.825 
5251,6/6/2021,2021,6,6,8,1, 82.813 
5252,6/6/2021,2021,6,6,9,1, 82.064 
5253,6/6/2021,2021,6,6,10,1, 80.116 
5254,6/6/2021,2021,6,6,11,1, 79.172 
5255,6/6/2021,2021,6,6,12,1, 81.534 
5256,6/6/2021,2021,6,6,13,1, 68.061 
5257,6/6/2021,2021,6,6,14,1, 52.099 
5258,6/6/2021,2021,6,6,15,1, 50.297 
5259,6/6/2021,2021,6,6,16,1, 48.055 
5260,6/6/2021,2021,6,6,17,1, 46.543 
5261,6/6/2021,2021,6,6,18,1, 48.306 
5262,6/6/2021,2021,6,6,19,1, 43.463 
5263,6/6/2021,2021,6,6,20,1, 42.547 
5264,6/6/2021,2021,6,6,21,1, 43.798 
5265,6/6/2021,2021,6,6,22,1, 43.267 
5266,6/6/2021,2021,6,6,23,1, 44.310 
5267,6/7/2021,2021,6,7,0,2, 45.550 
5268,6/7/2021,2021,6,7,1,2, 52.810 
5269,6/7/2021,2021,6,7,2,2, 73.530 
5270,6/7/2021,2021,6,7,3,2, 81.197 
5271,6/7/2021,2021,6,7,4,2, 84.903 
5272,6/7/2021,2021,6,7,5,2, 91.033 
5273,6/7/2021,2021,6,7,6,2, 88.426 
5274,6/7/2021,2021,6,7,7,2, 83.056 
5275,6/7/2021,2021,6,7,8,2, 82.622 
5276,6/7/2021,2021,6,7,9,2, 80.315 
5277,6/7/2021,2021,6,7,10,2, 77.331 
5278,6/7/2021,2021,6,7,11,2, 81.475 
5279,6/7/2021,2021,6,7,12,2, 73.834 
5280,6/7/2021,2021,6,7,13,2, 52.239 
5281,6/7/2021,2021,6,7,14,2, 50.871 
5282,6/7/2021,2021,6,7,15,2, 51.430 
5283,6/7/2021,2021,6,7,16,2, 50.504 
5284,6/7/2021,2021,6,7,17,2, 48.861 
5285,6/7/2021,2021,6,7,18,2, 51.269 
5286,6/7/2021,2021,6,7,19,2, 49.771 
5287,6/7/2021,2021,6,7,20,2, 47.916 
5288,6/7/2021,2021,6,7,21,2, 48.710 
5289,6/7/2021,2021,6,7,22,2, 49.429 
5290,6/7/2021,2021,6,7,23,2, 48.396 
5291,6/8/2021,2021,6,8,0,3, 49.134 
5292,6/8/2021,2021,6,8,1,3, 52.174 
5293,6/8/2021,2021,6,8,2,3, 74.522 
5294,6/8/2021,2021,6,8,3,3, 73.943 
5295,6/8/2021,2021,6,8,4,3, 90.532 
5296,6/8/2021,2021,6,8,5,3, 85.438 
5297,6/8/2021,2021,6,8,6,3, 86.640 
5298,6/8/2021,2021,6,8,7,3, 80.255 
5299,6/8/2021,2021,6,8,8,3, 73.333 
5300,6/8/2021,2021,6,8,9,3, 72.202 
5301,6/8/2021,2021,6,8,10,3, 74.650 
5302,6/8/2021,2021,6,8,11,3, 73.021 
5303,6/8/2021,2021,6,8,12,3, 58.782 
5304,6/8/2021,2021,6,8,13,3, 51.331 
5305,6/8/2021,2021,6,8,14,3, 49.314 
5306,6/8/2021,2021,6,8,15,3, 50.011 
